Id,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
11869,24-02-2012,0.16,0.209375,0.958,48,0.17031618,10.05,0.068
11870,25-02-2012,0.2655,0.291,1.108,48,0.211899414,13.968,0.075
11871,26-02-2012,0.2685,0.355916667,1.137,48,0.279964803,17.084,0.072
11872,27-02-2012,0.261,0.2611875,0.861,48,0.156585054,12.537,0.072
11873,28-02-2012,0.168,0.237208331,1.0319999,48,0.199035855,11.3859999,0.068
11874,29-02-2012,0.2455,0.300833333,1.2,48,0.231097689,14.44,0.077
11875,01-03-2012,0.224,0.245416667,0.599,48,0.146584785,11.78,0.067
11876,02-03-2012,0.219,0.267979167,1.008,48,0.176361511,12.863,0.08
11877,03-03-2012,0.325,0.3358125,0.925,48,0.216291535,16.119,0.071
11878,04-03-2012,0.244,0.329125,1.153,48,0.288106409,15.798,0.077
11879,05-03-2012,0.1555,0.266333338,1.0470001,48,0.236297819,12.7840002,0.08
11880,06-03-2012,0.2585,0.313375,1.697,48,0.299540401,15.042,0.07
11881,07-03-2012,0.126,0.1961875,0.593,48,0.136391591,9.417,0.077
11882,08-03-2012,0.1875,0.302833333,1.221,48,0.281190125,14.536,0.085
11883,09-03-2012,0.2195,0.2954375,0.982,48,0.243351152,14.181,0.072
11884,10-03-2012,0.2755,0.293854169,1.0700001,48,0.218458728,14.1050001,0.078
11885,11-03-2012,0.26,0.304229167,1.26,48,0.259194763,14.603,0.071
11886,12-03-2012,0.165,0.210104167,0.482,48,0.113354132,10.085,0.07
11887,13-03-2012,0.1935,0.2746875,1.22,48,0.237240712,13.185,0.071
11888,14-03-2012,0.168,0.232020835,1.2640001,48,0.196404553,11.1370001,0.069
11889,15-03-2012,0.1275,0.212104167,1.386,48,0.221677381,10.181,0.069
11890,16-03-2012,0.187,0.234416667,1.002,48,0.179596336,11.252,0.067
11891,17-03-2012,0.159,0.20425,0.467,48,0.119090079,9.804,0.077
11892,18-03-2012,0.116,0.1756875,1.046,48,0.165912455,8.433,0.08
11893,19-03-2012,0.1675,0.2600625,1.357,48,0.278232293,12.483,0.067
11894,20-03-2012,0.17,0.243333333,1.415,48,0.234369533,11.68,0.071
11895,21-03-2012,0.1805,0.207208333,0.789,48,0.130694863,9.946,0.071
11896,22-03-2012,0.1095,0.144854167,0.487,48,0.095053174,6.953,0.065
11897,23-03-2012,0.125,0.183875,1.092,48,0.174196957,8.826,0.075
11898,24-03-2012,0.163,0.222541665,1.2029999,48,0.185123405,10.6819999,0.067
11899,25-03-2012,0.1915,0.287666665,1.1799999,48,0.261466669,13.8079999,0.068
11900,26-03-2012,0.125,0.221333331,1.307,48,0.238619723,10.6239999,0.074
11901,27-03-2012,0.155,0.202291667,0.941,48,0.165575072,9.71,0.066
11902,28-03-2012,0.126,0.204145833,1.318,48,0.2153323,9.799,0.079
11903,29-03-2012,0.122,0.168520833,1.075,48,0.150733524,8.089,0.076
11904,30-03-2012,0.117,0.230291667,1.337,48,0.270927796,11.054,0.062
11905,31-03-2012,0.2835,0.292041667,1.151,48,0.207997643,14.018,0.074
11906,01-04-2012,0.1945,0.2399375,1.434,48,0.210566855,11.517,0.066
11907,02-04-2012,0.1925,0.218645833,0.584,48,0.128123692,10.495,0.066
11908,03-04-2012,0.1215,0.271604167,1.016,48,0.269256718,13.037,0.061
11909,04-04-2012,0.1815,0.269875,1.117,48,0.251089594,12.954,0.065
11910,05-04-2012,0.0845,0.148708333,0.683,48,0.146008009,7.138,0.064
11911,06-04-2012,0.078,0.085708333,0.118,48,0.01666179,4.114,0.063
11912,07-04-2012,0.0755,0.08475,0.118,48,0.016156811,4.068,0.068
11913,08-04-2012,0.077,0.084395833,0.117,48,0.016237256,4.051,0.065
11914,09-04-2012,0.075,0.083770833,0.118,48,0.016999674,4.021,0.061
11915,10-04-2012,0.092,0.164583333,1.163,48,0.187143685,7.9,0.066
11916,11-04-2012,0.2105,0.306958331,1.0369999,48,0.26673079,14.7339999,0.068
11917,12-04-2012,0.1495,0.210729167,0.909,48,0.173716661,10.115,0.064
11918,13-04-2012,0.15,0.242875,1.37,48,0.258053073,11.658,0.058
11919,14-04-2012,0.1365,0.204291667,1.219,48,0.219038222,9.806,0.061
11920,15-04-2012,0.182,0.2228125,0.699,48,0.14752694,10.695,0.064
11921,16-04-2012,0.1945,0.290645833,1.15,48,0.264187433,13.951,0.065
11922,17-04-2012,0.1545,0.256145833,1.462,48,0.300507159,12.295,0.063
11923,18-04-2012,0.172,0.275895833,1.286,48,0.287047349,13.243,0.064
11924,19-04-2012,0.0755,0.096125,0.432,48,0.06329049,4.614,0.059
11925,20-04-2012,0.075,0.082145833,0.115,48,0.017063074,3.943,0.059
11926,21-04-2012,0.073,0.081583333,0.116,48,0.017837128,3.916,0.06
11927,22-04-2012,0.074,0.0816875,0.113,48,0.015722536,3.921,0.06
11928,23-04-2012,0.073,0.082416667,0.116,48,0.016712632,3.956,0.061
11929,24-04-2012,0.103,0.2026875,1.109,48,0.242598272,9.729,0.062
11930,25-04-2012,0.1875,0.313854167,1.563,48,0.344239031,15.065,0.059
11931,26-04-2012,0.108,0.197479167,1.314,48,0.22059031,9.479,0.059
11932,27-04-2012,0.1465,0.259083333,1.854,48,0.305067543,12.436,0.059
11933,28-04-2012,0.2585,0.259395833,1.192,48,0.205789268,12.451,0.061
11934,29-04-2012,0.207,0.3030625,1.205,48,0.28634434,14.547,0.056
11935,30-04-2012,0.135,0.255520833,1.2819999,48,0.273358308,12.265,0.048
11936,01-05-2012,0.24,0.280625,1.131,48,0.237159218,13.47,0.045
11937,02-05-2012,0.166,0.204270833,0.792,48,0.166362938,9.805,0.047
11938,03-05-2012,0.293,0.369958331,1.3329999,48,0.344420319,17.7579999,0.049
11939,04-05-2012,0.1935,0.332,1.538,48,0.326214458,15.936,0.081
11940,05-05-2012,0.2265,0.273791667,1.433,48,0.223523806,13.142,0.078
11941,06-05-2012,0.12,0.169291667,0.875,48,0.159259184,8.126,0.077
11942,07-05-2012,0.1695,0.272875002,1.2640001,48,0.274988799,13.0980001,0.074
11943,08-05-2012,0.178,0.243437502,1.2180001,48,0.235835681,11.6850001,0.075
11944,09-05-2012,0.1725,0.248833333,1.017,48,0.18004696,11.944,0.074
11945,10-05-2012,0.2325,0.3155,1.37,48,0.274278396,15.144,0.066
11946,11-05-2012,0.147,0.222229167,0.721,48,0.160785206,10.667,0.07
11947,12-05-2012,0.208,0.245125,0.793,48,0.179151027,11.766,0.072
11948,13-05-2012,0.224,0.330541667,1.245,48,0.311567482,15.866,0.071
11949,14-05-2012,0.163,0.286708331,1.3049999,48,0.288141429,13.7619999,0.065
11950,15-05-2012,0.124,0.196312498,1.1799999,48,0.183974334,9.4229999,0.076
11951,16-05-2012,0.1125,0.170916667,0.941,48,0.166605258,8.204,0.068
11952,17-05-2012,0.106,0.160729167,1.068,48,0.164520417,7.715,0.062
11953,18-05-2012,0.144,0.239854165,1.107,48,0.256857101,11.5129999,0.067
11954,19-05-2012,0.1305,0.241437498,1.159,48,0.254593529,11.5889999,0.061
11955,20-05-2012,0.14,0.2398125,1.239,48,0.237889091,11.511,0.063
11956,21-05-2012,0.171,0.202770833,0.704,48,0.113456757,9.733,0.064
11957,22-05-2012,0.159,0.315687502,1.869,48,0.397258383,15.1530001,0.065
11958,23-05-2012,0.121,0.1631875,0.997,48,0.14843376,7.833,0.06
11959,24-05-2012,0.1015,0.152208333,1.227,48,0.176834573,7.306,0.059
11960,25-05-2012,0.1235,0.1625625,0.949,48,0.148790715,7.803,0.059
11961,26-05-2012,0.101,0.157520833,1.066,48,0.160160291,7.561,0.059
11962,27-05-2012,0.105,0.151708333,0.693,48,0.118964318,7.282,0.057
11963,28-05-2012,0.1045,0.155979167,1.279,48,0.181596407,7.487,0.058
11964,29-05-2012,0.1235,0.167666667,0.883,48,0.153035156,8.048,0.055
11965,30-05-2012,0.1215,0.201958333,0.986,48,0.196386934,9.694,0.059
11966,31-05-2012,0.167,0.236520833,0.919,48,0.204604443,11.353,0.063
11967,01-06-2012,0.1795,0.341020835,1.8430001,48,0.389162529,16.3690001,0.056
11968,02-06-2012,0.224,0.230875,1.204,48,0.176884579,11.082,0.054
11969,03-06-2012,0.225,0.298270833,0.947,48,0.234474128,14.317,0.067
11970,04-06-2012,0.133,0.249875,1.04,48,0.256106828,11.994,0.057
11971,05-06-2012,0.1725,0.295666667,1.482,48,0.345771437,14.192,0.066
11972,06-06-2012,0.1005,0.159541667,0.579,48,0.121689692,7.658,0.059
11973,07-06-2012,0.0805,0.084375,0.118,48,0.016942487,4.05,0.063
11974,08-06-2012,0.085,0.086604167,0.126,48,0.017328785,4.157,0.064
11975,09-06-2012,0.0865,0.089166667,0.126,48,0.016641825,4.28,0.066
11976,10-06-2012,0.092,0.160895833,1.16,48,0.198736781,7.723,0.065
11977,11-06-2012,0.1865,0.203145833,0.449,48,0.106661124,9.751,0.065
11978,12-06-2012,0.288,0.304916667,1.401,48,0.266477322,14.636,0.064
11979,13-06-2012,0.1505,0.181354167,0.431,48,0.100804738,8.705,0.06
11980,14-06-2012,0.1985,0.274916667,1.103,48,0.235345001,13.196,0.066
11981,15-06-2012,0.188,0.295479163,1.2029999,48,0.291610993,14.1829998,0.065
11982,16-06-2012,0.1725,0.252729167,1.217,48,0.219875955,12.131,0.059
11983,17-06-2012,0.2695,0.299854167,1.251,48,0.272693265,14.393,0.058
11984,18-06-2012,0.1695,0.2274375,1.112,48,0.199477819,10.917,0.057
11985,19-06-2012,0.1635,0.244416665,1.154,48,0.238670319,11.7319999,0.057
11986,20-06-2012,0.144,0.216895833,1.089,48,0.206722781,10.411,0.055
11987,21-06-2012,0.217,0.247333333,1.28,48,0.210128667,11.872,0.064
11988,22-06-2012,0.1505,0.232041667,1.115,48,0.215123909,11.138,0.066
11989,23-06-2012,0.1775,0.195291667,0.523,48,0.108807845,9.374,0.06
11990,24-06-2012,0.2795,0.3218125,1.221,48,0.271337088,15.447,0.073
11991,25-06-2012,0.152,0.1939375,0.972,48,0.153454187,9.309,0.056
11992,26-06-2012,0.107,0.205541667,0.93,48,0.218109084,9.866,0.054
11993,27-06-2012,0.1285,0.2423125,1.1,48,0.244203016,11.631,0.063
11994,28-06-2012,0.151,0.229979167,1.255,48,0.221712435,11.039,0.05
11995,29-06-2012,0.1295,0.266166667,1.451,48,0.307432216,12.776,0.052
11996,30-06-2012,0.2545,0.293395835,1.072,48,0.21393117,14.0830001,0.098
11997,01-07-2012,0.2025,0.250333333,0.989,48,0.19429998,12.016,0.06
11998,02-07-2012,0.148,0.291333333,1.202,48,0.275105731,13.984,0.058
11999,03-07-2012,0.2505,0.268041667,0.882,48,0.180977953,12.866,0.059
12000,04-07-2012,0.161,0.232270833,0.949,48,0.205475136,11.149,0.051
12001,05-07-2012,0.1215,0.229791667,1.199,48,0.235157797,11.03,0.05
12002,06-07-2012,0.167,0.225062502,1.0880001,48,0.196366623,10.8030001,0.051
12003,07-07-2012,0.2545,0.257541667,0.788,48,0.154855589,12.362,0.054
12004,08-07-2012,0.2265,0.275291667,1.258,48,0.240963223,13.214,0.056
12005,09-07-2012,0.241,0.246979167,0.81,48,0.158954495,11.855,0.056
12006,10-07-2012,0.1425,0.219666667,1.059,48,0.196827966,10.544,0.054
12007,11-07-2012,0.1845,0.238354167,0.996,48,0.188727484,11.441,0.059
12008,12-07-2012,0.1815,0.205208333,0.685,48,0.127456118,9.85,0.059
12009,13-07-2012,0.1315,0.177375,0.526,48,0.118333755,8.514,0.06
12010,14-07-2012,0.158,0.211270833,0.897,48,0.17916826,10.141,0.06
12011,15-07-2012,0.18,0.2604375,0.983,48,0.221878432,12.501,0.061
12012,16-07-2012,0.1445,0.197,0.504,48,0.124397612,9.456,0.06
12013,17-07-2012,0.128,0.184333333,0.543,48,0.11008765,8.848,0.06
12014,18-07-2012,0.2305,0.249395833,0.792,48,0.132707123,11.971,0.078
12015,19-07-2012,0.207,0.232270833,1.128,48,0.188140366,11.149,0.055
12016,20-07-2012,0.154,0.240645833,0.998,48,0.224654959,11.551,0.057
12017,21-07-2012,0.086,0.103604167,0.52,48,0.078764054,4.973,0.058
12018,22-07-2012,0.0805,0.081875,0.127,48,0.020691889,3.93,0.057
12019,23-07-2012,0.0785,0.080354167,0.118,48,0.018704294,3.857,0.051
12020,24-07-2012,0.0715,0.0764375,0.125,48,0.02247259,3.669,0.05
12021,25-07-2012,0.073,0.073791667,0.112,48,0.018716199,3.542,0.042
12022,26-07-2012,0.0755,0.072604167,0.111,48,0.020641561,3.485,0.042
12023,27-07-2012,0.0745,0.073041667,0.113,48,0.020168396,3.506,0.041
12024,28-07-2012,0.0755,0.0756875,0.112,48,0.016187934,3.633,0.049
12025,29-07-2012,0.076,0.079104167,0.123,48,0.020072464,3.797,0.054
12026,30-07-2012,0.08,0.082375,0.117,48,0.018171318,3.954,0.058
12027,31-07-2012,0.08,0.0823125,0.133,48,0.020099917,3.951,0.058
12028,01-08-2012,0.0785,0.081541667,0.127,48,0.021508987,3.914,0.056
12029,02-08-2012,0.077,0.080083333,0.124,48,0.022345292,3.844,0.052
12030,03-08-2012,0.082,0.079770833,0.106,48,0.016672362,3.829,0.056
12031,04-08-2012,0.1195,0.273583335,1.267,48,0.327998828,13.1320001,0.057
12032,05-08-2012,0.1965,0.297354167,1.082,48,0.272783718,14.273,0.051
12033,06-08-2012,0.1905,0.266791669,1.438,48,0.270021042,12.8060001,0.062
12034,07-08-2012,0.2245,0.2619375,1.174,48,0.235087707,12.573,0.058
12035,08-08-2012,0.196,0.298187502,1.725,48,0.316092616,14.3130001,0.059
12036,09-08-2012,0.143,0.225291667,0.95,48,0.187537226,10.814,0.063
12037,10-08-2012,0.171,0.284270833,1.225,48,0.266494241,13.645,0.055
12038,11-08-2012,0.146,0.197166667,0.957,48,0.154588449,9.464,0.053
12039,12-08-2012,0.2225,0.2789375,1.071,48,0.230569914,13.389,0.054
12040,13-08-2012,0.182,0.206,0.54,48,0.127838994,9.888,0.051
12041,14-08-2012,0.176,0.241979167,1.178,48,0.234306445,11.615,0.046
12042,15-08-2012,0.266,0.2728125,1.376,48,0.227631436,13.095,0.043
12043,16-08-2012,0.091,0.128208333,0.517,48,0.107579552,6.154,0.05
12044,17-08-2012,0.075,0.0755,0.116,48,0.016707751,3.624,0.045
12045,18-08-2012,0.0745,0.0735625,0.105,48,0.01817633,3.531,0.041
12046,19-08-2012,0.108,0.220291667,1.216,48,0.258104874,10.574,0.042
12047,20-08-2012,0.222,0.248958333,1.149,48,0.21512381,11.95,0.053
12048,21-08-2012,0.2335,0.334645835,1.2180001,48,0.309888558,16.0630001,0.058
12049,22-08-2012,0.1975,0.224041667,0.81,48,0.151107677,10.754,0.052
12050,23-08-2012,0.08,0.088104167,0.334,48,0.053317691,4.229,0.046
12051,24-08-2012,0.0715,0.072395833,0.116,48,0.01915751,3.475,0.046
12052,25-08-2012,0.072,0.072770833,0.12,48,0.019132505,3.493,0.047
12053,26-08-2012,0.078,0.106020833,0.402,48,0.085694035,5.089,0.049
12054,27-08-2012,0.2465,0.324166667,1.158,48,0.271859502,15.56,0.055
12055,28-08-2012,0.2015,0.272708333,1.316,48,0.264977073,13.09,0.05
12056,29-08-2012,0.21,0.2641875,1.438,48,0.261857575,12.681,0.052
12057,30-08-2012,0.188,0.215333333,0.716,48,0.141676787,10.336,0.054
12058,31-08-2012,0.1695,0.195729167,0.442,48,0.101710214,9.395,0.059
12059,01-09-2012,0.1965,0.228395833,0.91,48,0.163345052,10.963,0.056
12060,02-09-2012,0.36,0.355875,1.427,48,0.276547993,17.082,0.057
12061,03-09-2012,0.1465,0.268583333,1.177,48,0.253327459,12.892,0.065
12062,04-09-2012,0.2885,0.3248125,0.908,48,0.234189926,15.591,0.062
12063,05-09-2012,0.156,0.258208331,1.3049999,48,0.233556121,12.3939999,0.063
12064,06-09-2012,0.1805,0.241104167,1.199,48,0.218796246,11.573,0.061
12065,07-09-2012,0.1265,0.191625,0.447,48,0.119482149,9.198,0.069
12066,08-09-2012,0.187,0.243416667,1.074,48,0.187985947,11.684,0.064
12067,09-09-2012,0.136,0.203916667,0.466,48,0.121938393,9.788,0.066
12068,10-09-2012,0.1475,0.208270833,0.63,48,0.136695303,9.997,0.06
12069,11-09-2012,0.136,0.2469375,1.052,48,0.218934014,11.853,0.066
12070,12-09-2012,0.124,0.192895833,0.618,48,0.141489228,9.259,0.062
12071,13-09-2012,0.1525,0.245770833,1.223,48,0.237126076,11.797,0.067
12072,14-09-2012,0.1815,0.24475,1.091,48,0.209098725,11.748,0.064
12073,15-09-2012,0.203,0.277145833,1.207,48,0.272327165,13.303,0.06
12074,16-09-2012,0.229,0.293791669,1.3150001,48,0.263042352,14.1020001,0.065
12075,17-09-2012,0.165,0.204458333,0.481,48,0.11531584,9.814,0.068
12076,18-09-2012,0.193,0.341270831,1.466,48,0.344202665,16.3809999,0.068
12077,19-09-2012,0.1505,0.208833333,1.278,48,0.188855831,10.024,0.072
12078,20-09-2012,0.153,0.248416667,1.023,48,0.19672303,11.924,0.076
12079,21-09-2012,0.2025,0.231208333,0.974,48,0.181667683,11.098,0.066
12080,22-09-2012,0.232,0.2664375,1.02,48,0.198809318,12.789,0.07
12081,23-09-2012,0.26,0.311708333,1.22,48,0.273959071,14.962,0.072
12082,24-09-2012,0.196,0.293604167,1.229,48,0.290597458,14.093,0.076
12083,25-09-2012,0.1475,0.258979165,2.0869999,48,0.322322444,12.4309999,0.07
12084,26-09-2012,0.203,0.277229167,1.029,48,0.226528683,13.307,0.073
12085,27-09-2012,0.155,0.263145833,0.987,48,0.226614115,12.631,0.066
12086,28-09-2012,0.258,0.305083335,1.214,48,0.245578164,14.6440001,0.077
12087,29-09-2012,0.231,0.247104167,1.038,48,0.185068847,11.861,0.08
12088,30-09-2012,0.2505,0.3279375,1.609,48,0.312576214,15.741,0.077
12089,01-10-2012,0.2855,0.369958333,1.219,48,0.295816861,17.758,0.068
12090,02-10-2012,0.1965,0.272416667,1.175,48,0.241000118,13.076,0.069
12091,03-10-2012,0.146,0.218125,1.087,48,0.189864411,10.47,0.065
12092,04-10-2012,0.2075,0.302708333,1.461,48,0.284736232,14.53,0.069
12093,05-10-2012,0.138,0.206395833,1.152,48,0.178087444,9.907,0.067
12094,06-10-2012,0.274,0.379229167,1.346,48,0.331925988,18.203,0.069
12095,07-10-2012,0.16,0.208020833,0.588,48,0.128417784,9.985,0.074
12096,08-10-2012,0.2925,0.323604169,1.2460001,48,0.236589134,15.5330001,0.072
12097,09-10-2012,0.212,0.286520833,1.153,48,0.242878132,13.753,0.075
12098,10-10-2012,0.2055,0.266833333,1.258,48,0.266050094,12.808,0.072
12099,11-10-2012,0.191,0.288145833,1.22,48,0.256124138,13.831,0.077
12100,12-10-2012,0.1565,0.187333333,0.544,48,0.106076113,8.992,0.075
12101,13-10-2012,0.188,0.226291667,0.785,48,0.160624838,10.862,0.068
12102,14-10-2012,0.1795,0.25,0.909,48,0.176062731,12,0.069
12103,15-10-2012,0.1515,0.242625,1.684,48,0.28673352,11.646,0.068
12104,16-10-2012,0.2025,0.2665625,1.219,48,0.229342437,12.795,0.066
12105,17-10-2012,0.191,0.217041667,0.99,48,0.153869516,10.418,0.068
12106,18-10-2012,0.2035,0.289645833,1.369,48,0.248231403,13.903,0.068
12107,19-10-2012,0.2525,0.3053125,1.341,48,0.264724357,14.655,0.068
12108,20-10-2012,0.2505,0.282625,1.045,48,0.202513002,13.566,0.067
12109,21-10-2012,0.311,0.307604167,1.082,48,0.213515333,14.765,0.079
12110,22-10-2012,0.2235,0.23625,0.46,48,0.114626034,11.34,0.071
12111,23-10-2012,0.188,0.300229167,1.482,48,0.299376248,14.411,0.081
12112,24-10-2012,0.311,0.311375,1.323,48,0.206843411,14.946,0.068
12113,25-10-2012,0.121,0.128666667,0.406,48,0.059251478,6.176,0.079
12114,26-10-2012,0.113,0.116895833,0.176,48,0.02148056,5.611,0.09
12115,27-10-2012,0.12,0.126854167,0.206,48,0.020250547,6.089,0.108
12116,28-10-2012,0.1225,0.126020833,0.207,48,0.020265776,6.049,0.105
12117,29-10-2012,0.119,0.1213125,0.171,48,0.018590957,5.823,0.098
12118,30-10-2012,0.114,0.119125,0.165,48,0.021066889,5.718,0.096
12119,31-10-2012,0.1135,0.1189375,0.171,48,0.020102298,5.709,0.094
12120,01-11-2012,0.1095,0.117916667,0.175,48,0.022542474,5.66,0.096
12121,02-11-2012,0.118,0.1211875,0.174,48,0.020824143,5.817,0.099
12122,03-11-2012,0.1125,0.121083333,0.18,48,0.022499015,5.812,0.098
12123,04-11-2012,0.118,0.121229167,0.172,48,0.019491667,5.819,0.101
12124,05-11-2012,0.118,0.137395833,0.415,48,0.061247923,6.595,0.103
12125,06-11-2012,0.251,0.313749996,1.4579999,48,0.261698973,15.0599998,0.092
12126,07-11-2012,0.2965,0.302729167,1.201,48,0.214083175,14.531,0.08
12127,08-11-2012,0.165,0.277270833,1.5,48,0.264204123,13.309,0.075
12128,09-11-2012,0.2545,0.29025,1.387,48,0.210787833,13.932,0.07
12129,10-11-2012,0.285,0.3705,1.253,48,0.304845269,17.784,0.075
12130,11-11-2012,0.2195,0.275916667,1.265,48,0.217937218,13.244,0.071
12131,12-11-2012,0.2675,0.274541667,1.369,48,0.201706228,13.178,0.071
12132,13-11-2012,0.266,0.2598125,0.761,48,0.132492096,12.471,0.072
12133,14-11-2012,0.2265,0.240166667,0.575,48,0.129739401,11.528,0.069
12134,15-11-2012,0.309,0.349354167,1.431,48,0.275299874,16.769,0.069
12135,16-11-2012,0.3475,0.355416667,1.114,48,0.241149096,17.06,0.068
12136,17-11-2012,0.2285,0.334604167,1.173,48,0.294916774,16.061,0.07
12137,18-11-2012,0.2455,0.282625002,1.3660001,48,0.247957678,13.5660001,0.067
12138,19-11-2012,0.1775,0.255916667,1.188,48,0.221571547,12.284,0.083
12139,20-11-2012,0.1885,0.267791667,1.168,48,0.246623838,12.854,0.065
12140,21-11-2012,0.1745,0.257020833,1.003,48,0.231729528,12.337,0.063
12141,22-11-2012,0.13,0.181645831,1.1619999,48,0.180044013,8.7189999,0.053
12142,23-11-2012,0.163,0.190708333,0.477,48,0.122374722,9.154,0.053
12143,24-11-2012,0.268,0.280645833,1.342,48,0.24983999,13.471,0.057
12144,25-11-2012,0.119,0.219958333,1.053,48,0.232726939,10.558,0.05
12145,26-11-2012,0.1145,0.18075,0.548,48,0.125978468,8.676,0.06
12146,27-11-2012,0.275,0.3358125,1.3609999,48,0.301032806,16.119,0.058
12147,28-11-2012,0.1905,0.246541667,0.98,48,0.18260642,11.834,0.061
12148,29-11-2012,0.183,0.240166667,0.742,48,0.178617186,11.528,0.063
12149,30-11-2012,0.298,0.325208333,1.376,48,0.268789244,15.61,0.07
12150,01-12-2012,0.3205,0.333104167,1.168,48,0.254633841,15.989,0.066
12151,02-12-2012,0.249,0.2978125,1.257,48,0.282955049,14.295,0.067
12152,03-12-2012,0.2935,0.298666669,1.128,48,0.225529675,14.3360001,0.055
12153,04-12-2012,0.1705,0.240145833,1.046,48,0.173617701,11.527,0.09
12154,05-12-2012,0.235,0.325625002,1.132,48,0.260165471,15.6300001,0.067
12155,06-12-2012,0.219,0.245770833,0.85,48,0.151101521,11.797,0.066
12156,07-12-2012,0.1895,0.252000002,1.4910001,48,0.233790971,12.0960001,0.07
12157,08-12-2012,0.268,0.375916667,2.112,48,0.389886063,18.044,0.067
12158,09-12-2012,0.293,0.298020833,0.857,48,0.195774891,14.305,0.06
12159,10-12-2012,0.2735,0.289083333,1.197,48,0.237857264,13.876,0.056
12160,11-12-2012,0.2065,0.2808125,1.267,48,0.237975384,13.479,0.07
12161,12-12-2012,0.209,0.279604167,0.909,48,0.207807986,13.421,0.078
12162,13-12-2012,0.2835,0.323291667,1.2029999,48,0.25028324,15.518,0.089
12163,14-12-2012,0.3045,0.3489375,1.608,48,0.30571774,16.749,0.072
12164,15-12-2012,0.304,0.305645833,1.489,48,0.23176111,14.671,0.066
12165,16-12-2012,0.33,0.328770833,1.05,48,0.221084584,15.781,0.066
12166,17-12-2012,0.22,0.273041667,1.299,48,0.231459013,13.106,0.069
12167,18-12-2012,0.152,0.215166667,0.625,48,0.139413259,10.328,0.059
12168,19-12-2012,0.238,0.310791667,1.684,48,0.313874955,14.918,0.061
12169,20-12-2012,0.227,0.318562498,1.307,48,0.310250813,15.2909999,0.059
12170,21-12-2012,0.2955,0.351333333,1.244,48,0.280822601,16.864,0.061
12171,22-12-2012,0.246,0.3241875,1.503,48,0.278128522,15.561,0.075
12172,23-12-2012,0.321,0.405375,2.3540001,48,0.423853134,19.458,0.092
12173,24-12-2012,0.367,0.341895833,0.823,48,0.196733024,16.411,0.078
12174,25-12-2012,0.367,0.39625,1.323,48,0.293417972,19.02,0.097
12175,26-12-2012,0.201,0.233208333,0.5,48,0.131031092,11.194,0.073
12176,27-12-2012,0.3395,0.349729167,1.511,48,0.251327094,16.787,0.085
12177,28-12-2012,0.314,0.387958333,1.274,48,0.314496014,18.622,0.084
12178,29-12-2012,0.3355,0.344708333,1.382,48,0.256610223,16.546,0.07
12179,30-12-2012,0.35,0.366145835,1.4960001,48,0.28345048,17.5750001,0.08
12180,31-12-2012,0.249,0.272875,0.654,48,0.13786852,13.098,0.08
12181,01-01-2013,0.245,0.24375,0.546,48,0.126448795,11.7,0.07
12182,02-01-2013,0.1615,0.2666875,1.559,48,0.270735339,12.801,0.077
12183,03-01-2013,0.2805,0.282395833,0.87,48,0.157007892,13.555,0.089
12184,04-01-2013,0.332,0.356520833,1.41,48,0.277911358,17.113,0.082
12185,05-01-2013,0.3155,0.294666667,0.511,48,0.130365661,14.144,0.092
12186,06-01-2013,0.339,0.413645833,1.304,48,0.318487883,19.855,0.083
12187,07-01-2013,0.3225,0.432541665,2.1129999,48,0.446361832,20.7619999,0.074
12188,08-01-2013,0.173,0.256333333,1.235,48,0.220531113,12.304,0.074
12189,09-01-2013,0.281,0.258895833,0.765,48,0.153809393,12.427,0.064
12190,10-01-2013,0.179,0.353354167,1.391,48,0.324415316,16.961,0.06
12191,11-01-2013,0.224,0.249895833,1.149,48,0.18749607,11.995,0.079
12192,12-01-2013,0.267,0.315083335,1.4960001,48,0.275065791,15.1240001,0.077
12193,13-01-2013,0.2725,0.3335625,1.3380001,48,0.276223694,16.011,0.066
12194,14-01-2013,0.2585,0.295395835,1.396,48,0.251300518,14.1790001,0.068
12195,15-01-2013,0.31,0.2934375,0.727,48,0.163033074,14.085,0.071
12196,16-01-2013,0.233,0.295083333,1.27,48,0.248175884,14.164,0.071
12197,17-01-2013,0.204,0.264958333,1.085,48,0.20352395,12.718,0.085
12198,18-01-2013,0.292,0.345708335,1.3890001,48,0.308043314,16.5940001,0.07
12199,19-01-2013,0.304,0.3379375,1.274,48,0.243224474,16.221,0.086
12200,20-01-2013,0.3355,0.371812502,1.584,48,0.298360181,17.8470001,0.095
12201,21-01-2013,0.2455,0.320604169,1.3200001,48,0.263800363,15.3890001,0.082
12202,22-01-2013,0.239,0.277,1.05,48,0.178299175,13.296,0.089
12203,23-01-2013,0.3155,0.356875002,1.1950001,48,0.258932482,17.1300001,0.091
12204,24-01-2013,0.3685,0.3471875,1.193,48,0.212869119,16.665,0.091
12205,25-01-2013,0.1705,0.2935,1.744,48,0.305736293,14.088,0.08
12206,26-01-2013,0.269,0.264020833,0.632,48,0.147374106,12.673,0.094
12207,27-01-2013,0.3345,0.418666667,1.188,48,0.321196124,20.096,0.072
12208,28-01-2013,0.2855,0.287229165,1.0089999,48,0.175680824,13.7869999,0.071
12209,29-01-2013,0.312,0.278229167,0.488,48,0.129079596,13.355,0.076
12210,30-01-2013,0.2515,0.3154375,1.228,48,0.262332087,15.141,0.069
